ID,Lat,Long,PC1,PC2,PC3
1030,51.75,-0.99,-0.0283508,0.00849413,0.0161822
1211,47.741984,18.301669,0.0976971,-0.000429677,-0.000380034
1927,54.53,-2.16,-0.014832,0.00549537,0.0191878
2082,45.21455,15.315809,0.0109008,-0.00389672,0.00312935
360,37.952759,-1.508,0.0449028,0.0395893,0.0175218
1742,40.42,-3.7,0.0173365,0.00538299,0.00404522
1828,50.846122,6.357818,0.00137008,-0.00547912,0.0120766
1191,47.395,40.168061,-0.0837144,-0.0357955,-0.0148465
2389,49.96666667,44.66666667,-0.102285,-0.0436237,0.0016426
312,48.579752,16.46931,0.0966163,0.0053858,-0.0021928
159,63.58,27.03,-0.0491992,0.0109301,0.0203134
2419,51.052725,-1.7862875,-0.0286364,0.0112132,0.015583
715,43.48,11.12,0.0271449,-0.0129354,-0.00504753
1476,47.808164,18.218719,0.00577328,0.0115048,0.0037587
2294,53.51,-10.13,-0.0262441,0.0112116,0.015242
721,45.301785,27.966771,-0.107086,0.114345,-0.0650404
164,63.58,27.03,-0.0469858,0.00724552,0.0230328
1445,57.52926373,39.66994055,-0.0494704,-0.00480589,0.00879769
2237,42.281468,13.771914,0.0413472,-0.0185358,-0.0181712
56,43.48,11.12,0.0259,-0.0101905,-0.0116723
639,43.48,11.12,0.0283459,-0.0113396,-0.00600421
1518,52.079115,-0.280974,-0.0252456,0.0083998,0.02331
1642,50.200564,14.29025,0.0668334,0.0419329,0.00793154
2304,46.28333333,17.85,0.018378,-0.00111172,0.0013942
1659,47.62094,19.04494,0.0845279,0.0190532,-0.00684752
1578,45.993,18.58127,-0.0018252,0.0284555,-0.00963872
6,41.73,26.33,0.0519889,-0.0159109,-0.0102517
786,41.11,20.79,0.0167827,-0.014605,0.000267088
1101,40.783333,8.471667,0.083216,0.0370841,0.0142425
1021,41.8891604,12.500705,0.0427884,-0.0399668,-0.0187036
1315,40.74722222,14.49861111,0.00260251,-0.0169425,-0.0041058
1969,40.604517,43.100758,0.025414,-0.0678252,-0.0400259
2026,44.732,21.234,0.05458,-0.0127904,-0.00925805
1580,41.734986,14.034655,0.0378411,0.00751398,0.0063077
1183,37.872,58.225,-0.0243362,-0.113552,-0.0583733
2063,56.014689,14.068039,-0.0215348,0.0155966,0.016709
1083,50.365945,14.446606,-0.0886884,-0.0236903,0.0127733
2228,51.76666667,55.1,-0.0628022,-0.0361038,0.00676501
1873,51.366768,10.855474,-0.041222,0.00507128,0.0125528
2199,50.548056,13.776111,0.0737746,0.0345361,-0.00555347
31,50.556196,13.763549,-0.0107495,-0.00796908,0.00508312
1612,49.96666667,44.66666667,-0.0995382,-0.0421087,0.00372129
2312,40.783333,8.471667,0.0746312,0.0423397,0.0103519
485,37.724,12.916,0.0896606,0.014715,-0.0116408
763,41.844153,12.5490107,0.0356236,-0.0344807,-0.0219719
2376,47.7467,22.395,0.0844512,0.0182009,-0.00640043
883,50.024454,58.792903,-0.0671951,-0.0447088,0.00780785
548,40.786192,8.595815,0.0836121,0.0349514,0.0119681
636,45.184722,11.011389,0.00467913,0.0179022,0.0108299
1681,53.08561111,49.46591111,-0.157841,0.00644044,-0.0332909
180,40.42,-3.7,0.0213025,0.00180556,0.00158096
409,37.762609,-1.562,0.0349466,0.0342404,0.0179785
1465,47.27649722,39.45408333,-0.0824833,-0.0309885,0.0100478
519,40.42,-3.7,0.0184358,0.0035208,0.008805
1409,38.9202,-6.3447,0.0190291,0.0149761,0.0166089
1830,40.439,-3.501,-0.000302004,0.0233811,0.0145078
89,50.84,4.34,-0.0143962,0.00736102,0.0141179
2128,48.89,12.57,-0.0202845,0.00625215,0.0149086
2021,36.69,37.17,0.0520255,-0.0563641,-0.0420231
422,47.924455,18.210594,0.0924588,0.00392356,-0.00161501
2328,52.733563,5.096183,-0.0439064,0.0015321,0.0177861
143,44.480949,11.257043,-0.000244714,0.0111194,0.017169
1489,40.15118,44.44316667,-0.0034555,-0.0684157,-0.0317875
1645,47.7467,22.395,0.0806921,0.0147295,-0.00910261
2487,46.34444444,20.1625,-0.02083,0.024257,0.00312278
1288,50.409374,-5.088903,-0.0201034,0.00637963,0.0242742
2005,47.739,45.265,-0.0762015,-0.0957925,0.0476184
570,52.35336944,48.07836667,-0.143615,-0.0163711,-0.0291234
269,37.75191,32.864901,0.07056,-0.00307423,-0.0133988
690,39.957373,15.816924,0.0398477,-7.8932e-05,-0.00103366
468,54.53,-2.16,-0.0222319,0.0107588,0.0161147
453,51.376994,10.83374,-0.0256018,0.0093123,0.0201958
279,48.318268,16.979137,-0.0462926,0.000397728,0.00551495
2057,40.634343,16.635868,0.100405,-0.00553032,-0.000495612
583,50.215039,15.119066,-0.0358635,-0.00274326,0.0121629
2333,48.223964,18.319709,0.10281,0.00254613,-0.000575717
2405,43.48,11.12,0.0256099,-0.0171999,-0.00694988
353,60.31,10.43,-0.0341853,0.00700963,0.024159
2241,48.80181,4.27874,0.00157298,0.0199195,0.0119265
1589,44.555384,15.310516,0.0207618,-0.00237794,0.00568773
1452,47.808164,18.218719,0.0223574,-0.00171373,-0.00182963
1735,58.38,13.65,-0.0293266,0.0135274,0.0172821
867,54.53,-2.16,-0.0213603,0.00735393,0.021692
564,59.35,-2.873,0.0729274,0.0459962,0.0129482
687,48.318268,16.979137,-0.0484061,-0.0028784,0.0123527
1738,49.366767,30.776149,-0.0406177,-0.0395432,0.0024426
1349,62.09,9.05,-0.0291482,0.0136353,0.021642
698,47.741917,45.715278,-0.0605336,-0.040233,0.0035136
879,48.732577,7.049027,-0.0157927,-0.0198961,0.001571
1340,45.46,28.34,-0.0887583,-0.0390661,0.0031972
1461,41.8863476,12.4898133,0.0398839,-0.0280424,-0.016257
1412,39.434403,46.22504,0.000366379,-0.0616841,-0.0322194
430,50.16,14.311,-0.0277684,0.000399266,0.0101831
1378,54.45516,55.41849,-0.0663313,-0.0331439,0.022475
1006,47.244951,19.628051,-0.0141327,-0.04616,0.0160721
1805,41.8336869,12.468561,0.034674,-0.0661937,-0.0451745
2055,40.3037,29.57,0.10044,-0.00619654,-0.0135032
647,37.68,12.789,0.0681347,0.00188233,-0.00281491
631,37.972296,13.824736,-0.0566157,-0.0404326,0.00442418
2360,40.810297,8.444178,0.0638085,0.0523342,0.0101551
536,47.274175,39.47191667,-0.0636918,-0.0417425,0.00362194
1543,40.789722,8.591389,0.0796828,0.0407952,0.0174976
1125,40.516618,44.933321,-0.00140924,-0.0654751,-0.0354209
1843,51.76,-1.26,-0.0191866,0.00938454,0.01709
2029,50.78083,5.46472,-0.0200306,0.00539556,0.0130428
710,53.21728,6.565521,-0.0246505,0.0122074,0.0176376
1885,63.58,27.03,-0.0453774,0.00786224,0.0192088
2191,44.480949,11.257043,0.0360347,0.0131505,0.0100422
2122,58.17,22.25,-0.0292675,0.0139385,0.0198148
1791,41.52229,14.175637,0.0308248,-0.0258833,-0.0158302
455,43.48,11.12,0.0207981,-0.0101284,-0.00462385
1789,48.57,16.46,0.100651,0.00219976,-0.00681388
571,53.919396,-0.766635,-0.0233397,0.00952686,0.0183825
755,40.42,-3.7,0.0200301,0.00232219,0.00350582
802,40.617862,14.872991,0.0818926,0.0249918,0.00607863
2231,43.12,25.68,-0.0544059,-0.0398681,0.0179059
1145,36.23778,36.38472,0.0523877,-0.063129,-0.0394498
551,46.78937,17.78489,0.00184174,-0.0054367,0.00056067
2377,40.80611,14.3475,0.0390846,-0.0422358,-0.024545
1763,48.241109,15.701654,0.0078699,0.0108993,0.00143248
1152,51.3603,1.3405,-0.0208188,0.00515207,0.0168593
355,40.416667,45.2,-0.00475719,-0.0667267,-0.0305424
2053,47.429954,19.051966,0.0425668,0.0240011,-0.0115732
223,50.170137,20.579034,0.0554148,0.0511092,0.00483159
1265,63.58,27.03,-0.050355,0.00450642,0.0216639
2290,48.82027,7.62599,0.0813988,0.0350876,0.0182518
1586,43.594016,3.91929,0.0650236,0.0461296,0.0131719
2226,53.919396,-0.766635,-0.0257338,0.0119251,0.0206899
624,52.61,18.8,0.080891,0.0187317,-0.00473099
2380,49.992004,15.776861,-0.0405797,0.00176454,0.00971875
1625,43.92716389,23.32885556,-0.0931575,-0.0426046,0.00421463
33,39.345805,33.78813,0.053497,-0.044976,-0.0295889
846,42.566929,12.234101,0.0257308,-0.0202573,-0.0065081
307,40.91666,44.5,-0.00679527,-0.064257,-0.0299994
966,53.724167,-0.538889,-0.0198704,0.0091418,0.0165619
1788,40.673093,16.631691,0.0919367,-0.0142457,-0.00646508
1462,48.579752,16.46931,0.0985506,0.00919973,-0.0031645
815,44.8520052,15.4199444,0.0126171,0.00239429,0.00453195
1310,50.07884,14.280243,-0.0033841,0.0088014,0.011309
1420,52.9851,58.1243,-0.0630143,-0.0397473,0.0112105
153,63.58,27.03,-0.0503205,0.00340609,0.0189984
2272,58.17,22.25,-0.0305942,0.0134039,0.019847
738,47.728339,18.327496,-0.0254786,0.0211677,0.00670507
1109,48.241109,15.701654,-0.0281215,0.00900157,0.0202777
1801,37.952759,-1.508,0.036639,0.0364698,0.0157728
530,46.6797,29.8099,-0.0956725,-0.0404163,0.00531031
2069,50.84,4.34,-0.0139982,0.00943499,0.0134503
378,54.53,-2.16,-0.0235625,0.0084617,0.0215323
341,56.2833,25.1333,-0.165669,0.0388624,-0.0365421
1133,40.439722,-3.506389,0.0679613,0.0544857,0.0165838
2251,41.511313,14.062217,0.033133,0.0089011,0.00456383
2162,47.222543,39.718732,-0.00467195,-0.063312,-0.0291415
1174,41.34,15.26,0.0298525,-0.0260474,-0.0128296
500,43.7223961,13.0338971,0.0943505,0.00387089,-0.0052508
1832,48.579752,16.46931,0.0970932,0.0126709,-0.00463989
1877,47.866493,21.116581,0.0905005,0.0189314,-0.0109796
2267,41.904984,14.837009,0.0405312,0.00241447,0.00426675
2291,51.358333,7.551111,-0.0894547,0.196928,-0.0476432
1342,39.957373,15.816924,0.0392245,0.00456255,0.00288731
427,48.412856,18.074594,0.00217039,-0.0029432,-0.00845487
1246,46.875901,17.96734,-0.0219641,0.0174826,0.00551452
1584,48.241109,15.701654,-0.0103322,0.0133801,0.00356105
1842,40.789722,8.591389,0.0753273,0.0423638,0.0153665
1512,39.667222,9.426111,0.0799078,0.0351284,0.0139825
940,40.29221,45.130679,-0.0045688,-0.0646424,-0.0329892
776,44.595139,22.679086,0.0970882,0.00480897,-0.00207988
78,51.33,1.36,-0.000539431,0.0171204,0.0146327
1451,50.485309,57.453291,-0.0681988,-0.0521576,0.0134256
1008,39.866642,9.233355,0.0816577,0.0388966,0.0160517
1694,46.34444444,20.1625,0.029781,-0.00687413,-0.00520832
819,50.78083,5.46472,-0.0046741,0.0151125,0.0137633
2345,54.53,-2.16,-0.0142743,0.0056288,0.0192548
2092,45.301785,27.966771,-0.112507,0.122413,-0.0766419
1527,38.629306,34.297718,0.0543523,-0.0545808,-0.0314788
2084,53.25567,49.49724,-0.0800938,-0.0952236,0.0484941
213,37.87,12.47,0.0342191,-0.0289714,-0.0149655
2316,40.42,-3.7,0.0210791,0.00933383,0.0140625
71,41.6877312,13.0864953,0.0357893,-0.0250229,-0.0173102
1911,51.75,-0.99,-0.0198133,0.0112371,0.0153692
1803,63.58,27.03,-0.0504379,0.00617395,0.0193701
1126,40.15,45.86,-0.00942576,-0.0560745,-0.0281782
1636,47.7467,22.395,0.078152,0.0276673,-0.0184431
783,51.329195,1.3693088,-0.0153053,0.0123163,0.0149135
456,51.376994,10.83374,-0.0253874,0.00972442,0.0196911
2240,43.7,6.99,0.0469783,0.0758126,-0.000355393
1396,55.5,10.33,-0.0247875,0.00936926,0.0240721
1710,39.2338,-8.6875,0.0168941,-0.00485454,-0.00221027
1384,42.281468,13.771914,0.0226563,-0.0119359,-0.0040838
2354,41.97,12.51,0.0320989,-0.044052,-0.0259259
286,45.05,39.91,0.0122359,-0.0763648,-0.0391845
1426,36.8322,-5.2364,0.030681,0.00296269,0.00691566
2083,42.566929,12.234101,0.0276572,-0.018302,-0.00993199
2404,50.1217475,14.4569508,-0.0456879,0.000763321,0.0126482
887,59.61731,17.72361,-0.04384,0.00915493,0.0137016
2470,40.810297,8.444178,0.0792,0.0411127,0.0120866
1868,50.456111,23.661944,-0.0602519,-0.0141448,0.0101744
1142,50.044984,14.339296,-0.0491121,-0.00146556,0.010514
616,46.198727,19.606018,-0.0592491,0.0332483,-0.00494494
268,54.969329,-1.610672,-0.0228238,0.0105021,0.0167967
1667,44.353162,11.687055,0.0343143,0.00643485,0.00943711
773,47.671155,19.476136,0.0880687,0.0137203,-0.00670541
782,40.65,14.91,0.0413052,0.0030238,-0.00103386
407,51.357334,-2.988282,-0.01582,0.0105113,0.0167869
2073,41.95,12.57,0.045847,-0.0343947,-0.0199534
2451,46.6883,20.02431,-0.0124473,-0.0105228,-0.00360491
1171,52.18,0.14,-0.0196565,0.0142346,0.0122653
748,48.178587,20.10321,0.0906374,0.0139896,-0.00865448
1595,43.530795,16.260044,0.0183048,-0.0181142,-0.0098177
211,41.2522,-2.32622,0.0699554,0.0528491,0.0115129
2264,55.33,8.76,-0.0166311,0.00218322,0.0155735
1322,47.51170833,39.9602,-0.0635079,-0.0797609,0.0271997
1042,47.866516,21.116731,0.0753303,0.0280907,-0.00944726
1497,40.516618,44.933321,-0.00574274,-0.0663529,-0.0362619
1923,46.45375,-0.845153,0.0599196,0.0597141,0.01313
2429,51.329195,1.3693088,-0.0226182,0.0121786,0.0163558
310,65.39748,-14.65601,-0.0314827,0.0126144,0.0170611
901,64.885055,-24.04446,-0.0307774,0.0111348,0.019416
732,47.269,39.335,-0.0489744,-0.0432346,0.00424732
1829,43.48,11.12,0.0211917,-0.0137916,-0.0026676
2103,41.7478821,12.2594749,0.0170487,0.024686,0.0156586
667,43.48,11.12,0.027128,-0.0154204,-0.0043667
1616,41.734986,14.034655,0.0335463,0.00991743,0.00664144
1979,54.53,-2.16,-0.0244465,0.00735351,0.0211439
218,50.57923,5.118983,0.0110272,0.0936324,-0.00632721
